UTC,board,TH1,TH2,TH3,U4,U5,U6,U7,TH4,TH5,TH6,J7,J8,J12,J13,J14,J15,J16,heater_v_high,heater_v_low,heater_curr,heater_mode,target_temp,target_sensor,heater_duty
2023-08-16 01:17:29.273669,2,1962,2009,1969,5988,5899,6038,5976,1969,2000,1983,1965,,,,,,,3114,3110,9,0,1044,0,255
2023-08-16 01:17:34.319599,1,1981,2014,1974,6000,5950,6055,6005,1973,1996,1995,,,,,,,,3092,3084,9,0,1044,0,255
2023-08-16 01:17:34.319599,2,1962,2010,1971,5987,5898,6036,5978,1968,1998,1985,1969,,,,,,,3110,3106,9,0,1044,0,255
2023-08-16 01:17:39.367316,1,1980,2016,1973,5999,5948,6055,6006,1975,1997,1992,,,,,,,,3096,3087,9,0,1044,0,255
2023-08-16 01:17:39.367316,2,1962,2011,1971,5989,5891,6040,5978,1970,1999,1984,1967,,,,,,,3111,3107,9,0,1044,0,255
2023-08-16 01:17:44.414801,1,1980,2015,1971,6002,5945,6051,6009,1977,1999,1993,,,,,,,,3089,3081,9,0,1044,0,255
2023-08-16 01:17:44.414801,2,1960,2010,1969,5986,5896,6040,5976,1968,1999,1986,1969,,,,,,,3110,3111,9,0,1044,0,255
2023-08-16 01:17:49.471570,1,1979,2015,1971,6000,5945,6056,6003,1975,1999,1995,,,,,,,,3087,3083,9,0,1044,0,255
2023-08-16 01:17:49.471570,2,1961,2010,1971,5987,5897,6042,5977,1969,2001,1983,1967,,,,,,,3130,3105,9,0,1044,0,255
2023-08-16 01:17:54.519333,1,1980,2017,1975,6000,5948,6054,6003,1977,1996,1992,,,,,,,,3072,3085,8,0,1044,0,255
2023-08-16 01:17:54.519333,2,1962,2009,1971,5991,5898,6039,5977,1969,1998,1983,1968,,,,,,,3107,3105,9,0,1044,0,255
2023-08-16 01:17:59.574191,1,1979,2015,1974,6001,5948,6051,6003,1973,1999,1991,,,,,,,,3082,3083,9,0,1044,0,255
2023-08-16 01:17:59.574191,2,1960,2009,1970,5989,5899,6039,5975,1966,2000,1989,1970,,,,,,,3106,3107,8,0,1044,0,255
2023-08-16 01:18:04.622974,1,1979,2015,1972,5999,5949,6058,6004,1973,1998,1993,,,,,,,,3101,3081,9,0,1044,0,255
2023-08-16 01:18:04.622974,2,1960,2009,1970,5988,5891,6038,5978,1963,1996,1985,1969,,,,,,,3100,3108,9,0,1044,0,255
2023-08-16 01:18:09.669468,1,1979,2017,1973,5999,5947,6056,6003,1974,1997,1990,,,,,,,,3082,3086,9,0,1044,0,255
2023-08-16 01:18:09.669468,2,1962,2008,1970,5985,5890,6039,5976,1966,1999,1984,1966,,,,,,,3107,3113,9,0,1044,0,255
2023-08-16 01:18:14.718248,1,1979,2016,1973,6000,5942,6050,6003,1972,1997,1991,,,,,,,,3083,3080,9,0,1044,0,255
2023-08-16 01:18:14.718248,2,1961,2008,1970,5982,5894,6034,5978,1965,1999,1987,1967,,,,,,,3102,3105,8,0,1044,0,255
2023-08-16 01:18:19.766425,1,1979,2017,1972,5998,5944,6054,6008,1973,1999,1993,,,,,,,,3075,3080,8,0,1044,0,255
2023-08-16 01:18:19.766425,2,1962,2009,1971,5985,5898,6036,5977,1969,1995,1985,1966,,,,,,,3101,3109,9,0,1044,0,255
2023-08-16 01:18:24.826368,1,1980,2014,1973,6003,5947,6059,6004,1973,1997,1989,,,,,,,,3071,3080,9,0,1044,0,255
2023-08-16 01:18:24.826368,2,1961,2011,1971,5991,5894,6044,5979,1968,1999,1985,1967,,,,,,,3101,3106,9,0,1044,0,255
2023-08-16 01:18:29.886386,1,1979,2018,1976,6000,5946,6059,6003,1976,1999,1993,,,,,,,,3083,3085,8,0,1044,0,255
2023-08-16 01:18:29.886386,2,1962,2011,1972,5993,5899,6043,5978,1967,2000,1990,1968,,,,,,,3101,3108,9,0,1044,0,255
2023-08-16 01:18:34.943027,1,1979,2018,1974,6004,5952,6059,6006,1973,1999,1995,,,,,,,,3075,3081,9,0,1044,0,255
2023-08-16 01:18:34.943027,2,1962,2008,1971,5987,5891,6042,5973,1965,2001,1984,1970,,,,,,,3098,3107,9,0,1044,0,255
2023-08-16 01:18:39.992672,1,1981,2017,1973,6002,5943,6055,5999,1974,2000,1993,,,,,,,,3092,3083,8,0,1044,0,255
2023-08-16 01:18:39.992672,2,1962,2009,1969,5983,5900,6043,5977,1964,2000,1987,1967,,,,,,,3094,3107,9,0,1044,0,255
2023-08-16 01:18:45.038446,1,1981,2017,1973,5998,5951,6058,6003,1974,1996,1992,,,,,,,,3080,3083,8,0,1044,0,255
2023-08-16 01:18:45.038446,2,1961,2009,1970,5996,5896,6044,5979,1968,1999,1983,1969,,,,,,,3122,3106,8,0,1044,0,255
2023-08-16 01:18:50.090294,1,1980,2017,1975,6001,5950,6055,6002,1974,1999,1994,,,,,,,,3078,3082,9,0,1044,0,255
2023-08-16 01:18:50.090294,2,1961,2008,1968,5990,5900,6041,5980,1966,1999,1988,1969,,,,,,,3110,3107,9,0,1044,0,255
2023-08-16 01:18:55.144586,1,1979,2017,1975,5997,5950,6053,6006,1976,2000,1993,,,,,,,,3084,3086,7,0,1044,0,255
2023-08-16 01:18:55.144586,2,1962,2010,1969,5991,5899,6044,5981,1964,2000,1986,1968,,,,,,,3108,3112,9,0,1044,0,255
2023-08-16 01:19:00.199536,1,1979,2016,1975,5998,5949,6060,6007,1974,2000,1992,,,,,,,,3087,3083,9,0,1044,0,255
2023-08-16 01:19:00.199536,2,1964,2009,1971,5991,5899,6046,5973,1966,2001,1985,1968,,,,,,,3115,3112,9,0,1044,0,255
2023-08-16 01:19:05.246558,1,1982,2019,1975,6002,5946,6056,6007,1975,1998,1993,,,,,,,,3083,3082,9,0,1044,0,255
2023-08-16 01:19:05.246558,2,1963,2009,1971,5991,5896,6047,5978,1964,2002,1983,1966,,,,,,,3113,3108,9,0,1044,0,255
2023-08-16 01:19:10.307562,1,1978,2017,1974,6003,5950,6055,6007,1974,2000,1993,,,,,,,,3095,3084,8,0,1044,0,255
2023-08-16 01:19:10.307562,2,1963,2011,1970,5993,5901,6055,5976,1963,2000,1983,1970,,,,,,,3107,3107,9,0,1044,0,255
2023-08-16 01:19:15.362339,1,1983,2017,1974,5999,5944,6055,6007,1974,1999,1992,,,,,,,,3081,3083,9,0,1044,0,255
2023-08-16 01:19:15.362339,2,1963,2011,1971,5992,5899,6043,5977,1967,2000,1983,1967,,,,,,,3114,3110,9,0,1044,0,255
2023-08-16 01:19:20.413625,1,1980,2017,1973,5996,5949,6055,6005,1973,1999,1996,,,,,,,,3082,3085,9,0,1044,0,255
2023-08-16 01:19:20.413625,2,1960,2011,1970,5992,5900,6044,5978,1968,1999,1983,1969,,,,,,,3108,3106,10,0,1044,0,255
2023-08-16 01:19:25.462223,1,1979,2017,1974,6002,5946,6054,6009,1974,1998,1991,,,,,,,,3093,3088,9,0,1044,0,255
2023-08-16 01:19:25.462223,2,1971,2011,1971,5990,5896,6044,5975,1967,2001,1984,1966,,,,,,,3104,3109,9,0,1044,0,255
2023-08-16 01:19:30.509730,1,1979,2017,1975,5997,5944,6050,6004,1972,1998,1993,,,,,,,,3088,3078,7,0,1044,0,255
2023-08-16 01:19:30.509730,2,1962,2010,1972,5990,5893,6041,5976,1965,1996,1987,1967,,,,,,,3103,3111,8,0,1044,0,255
2023-08-16 01:19:35.562501,1,1978,2017,1975,6004,5947,6059,6005,1974,1995,1991,,,,,,,,3088,3081,9,0,1044,0,255
2023-08-16 01:19:35.562501,2,1963,2010,1968,5993,5902,6044,5976,1964,1998,1983,1968,,,,,,,3112,3107,6,0,1044,0,255
2023-08-16 01:19:40.618430,1,1980,2017,1976,6003,5942,6057,6006,1976,1999,1992,,,,,,,,3090,3080,8,0,1044,0,255
2023-08-16 01:19:40.618430,2,1963,2010,1970,5988,5898,6046,5974,1964,2002,1986,1968,,,,,,,3103,3104,9,0,1044,0,255
2023-08-16 01:19:45.667886,1,1978,2014,1972,6004,5945,6054,6002,1974,2000,1995,,,,,,,,3085,3082,8,0,1044,0,255
2023-08-16 01:19:45.667886,2,1962,2008,1968,5992,5900,6047,5980,1967,2000,1984,1969,,,,,,,3112,3111,8,0,1044,0,255
2023-08-16 01:19:50.715312,1,1980,2017,1974,6000,5943,6057,6008,1976,2000,1989,,,,,,,,3079,3083,9,0,1044,0,255
2023-08-16 01:19:50.715312,2,1961,2011,1969,5990,5897,6046,5978,1967,1999,1984,1970,,,,,,,3109,3113,9,0,1044,0,255
2023-08-16 01:19:55.764760,1,1981,2016,1972,6000,5943,6057,6006,1973,1999,1990,,,,,,,,3072,3082,8,0,1044,0,255
2023-08-16 01:19:55.764760,2,1962,2008,1971,5987,5900,6044,5975,1965,2000,1984,1969,,,,,,,3113,3110,9,0,1044,0,255
2023-08-16 01:20:00.820407,1,1981,2014,1975,6004,5949,6056,6006,1972,1999,1994,,,,,,,,3075,3081,8,0,1044,0,255
2023-08-16 01:20:00.820407,2,1960,2010,1970,5991,5897,6046,5975,1967,1999,1983,1969,,,,,,,3103,3108,9,0,1044,0,255
2023-08-16 01:20:05.868150,1,1977,2015,1975,5999,5949,6056,6004,1975,2000,1992,,,,,,,,3086,3086,9,0,1044,0,255
2023-08-16 01:20:05.868150,2,1963,2011,1971,5987,5899,6042,5976,1967,2000,1988,1967,,,,,,,3115,3111,9,0,1044,0,255
2023-08-16 01:20:10.915565,1,1982,2016,1976,6006,5945,6054,6006,1973,1997,1993,,,,,,,,3089,3083,9,0,1044,0,255
2023-08-16 01:20:10.915565,2,1962,2009,1971,5984,5900,6043,5975,1965,1999,1986,1966,,,,,,,3113,3106,8,0,1044,0,255
2023-08-16 01:20:15.973317,1,1978,2015,1973,5996,5943,6057,6002,1974,1999,1994,,,,,,,,3095,3091,9,0,1044,0,255
2023-08-16 01:20:15.973317,2,1962,2008,1970,5987,5899,6042,5976,1964,1999,1984,1967,,,,,,,3101,3110,8,0,1044,0,255
2023-08-16 01:20:21.024782,1,1979,2016,1973,5999,5945,6049,6002,1973,1999,1992,,,,,,,,3091,3083,9,0,1044,0,255
2023-08-16 01:20:21.024782,2,1962,2009,1968,5986,5898,6042,5976,1968,2003,1983,1965,,,,,,,3119,3110,9,0,1044,0,255
2023-08-16 01:20:26.070862,1,1981,2016,1971,5995,5942,6058,6006,1976,1999,1989,,,,,,,,3088,3088,9,0,1044,0,255
2023-08-16 01:20:26.070862,2,1960,2008,1970,5986,5897,6043,5977,1963,2002,1989,1966,,,,,,,3097,3111,9,0,1044,0,255
2023-08-16 01:20:31.117690,1,1980,2015,1972,5998,5942,6060,6002,1978,1998,1991,,,,,,,,3085,3079,9,0,1044,0,255
2023-08-16 01:20:31.117690,2,1962,2010,1972,5986,5900,6042,5979,1967,1999,1983,1969,,,,,,,3111,3104,9,0,1044,0,255
2023-08-16 01:20:36.167366,1,1978,2017,1975,5996,5941,6057,5999,1973,1999,1994,,,,,,,,3093,3087,9,0,1044,0,255
2023-08-16 01:20:36.167366,2,1961,2009,1970,5990,5897,6044,5974,1962,1999,1987,1969,,,,,,,3099,3108,9,0,1044,0,255
2023-08-16 01:20:41.222543,1,1980,2016,1971,6001,5945,6053,6005,1975,1997,1990,,,,,,,,3081,3084,9,0,1044,0,255
2023-08-16 01:20:41.222543,2,1959,2008,1968,5989,5897,6038,5975,1967,2000,1984,1965,,,,,,,3109,3111,9,0,1044,0,255
2023-08-16 01:20:46.270008,1,1979,2017,1972,5997,5941,6053,6007,1977,1998,1993,,,,,,,,3085,3086,8,0,1044,0,255
2023-08-16 01:20:46.270008,2,1962,2010,1967,5991,5897,6040,5976,1967,1995,1984,1966,,,,,,,3121,3107,9,0,1044,0,255
2023-08-16 01:20:51.320681,1,1980,2015,1971,5998,5943,6054,6003,1975,1998,1989,,,,,,,,3097,3085,7,0,1044,0,255
2023-08-16 01:20:51.320681,2,1963,2008,1971,5986,5896,6041,5973,1968,2003,1984,1966,,,,,,,3111,3107,9,0,1044,0,255
2023-08-16 01:20:56.377052,1,1981,2016,1975,5994,5942,6056,6001,1975,1996,1992,,,,,,,,3078,3083,8,0,1044,0,255
2023-08-16 01:20:56.377052,2,1962,2009,1967,5988,5897,6041,5976,1967,2000,1984,1967,,,,,,,3111,3109,9,0,1044,0,255
2023-08-16 01:21:01.424490,1,1979,2016,1973,5996,5945,6058,5998,1975,1997,1991,,,,,,,,3082,3083,8,0,1044,0,255
2023-08-16 01:21:01.424490,2,1962,2009,1970,5988,5894,6038,5972,1970,2003,1988,1967,,,,,,,3107,3109,9,0,1044,0,255
2023-08-16 01:21:06.470500,1,1978,2015,1972,6002,5943,6051,6000,1972,1998,1990,,,,,,,,3084,3086,9,0,1044,0,255
2023-08-16 01:21:06.470500,2,1962,2010,1970,5985,5899,6040,5973,1966,1995,1986,1968,,,,,,,3114,3109,9,0,1044,0,255
2023-08-16 01:21:11.526819,1,1981,2017,1977,5998,5945,6051,6003,1975,1998,1992,,,,,,,,3095,3084,7,0,1044,0,255
2023-08-16 01:21:11.526819,2,1961,2009,1969,5987,5895,6036,5976,1966,2001,1985,1967,,,,,,,3102,3108,9,0,1044,0,255
2023-08-16 01:21:16.580320,1,1978,2017,1971,5993,5940,6051,6005,1976,1999,1989,,,,,,,,3095,3089,9,0,1044,0,255
2023-08-16 01:21:16.580320,2,1961,2009,1969,5988,5898,6040,5980,1968,2000,1983,1969,,,,,,,3115,3109,9,0,1044,0,255
2023-08-16 01:21:21.628706,1,1979,2016,1972,5998,5941,6051,6001,1974,1998,1991,,,,,,,,3091,3085,10,0,1044,0,255
2023-08-16 01:21:21.628706,2,1962,2009,1971,5987,5895,6043,5973,1967,1999,1984,1968,,,,,,,3098,3109,9,0,1044,0,255
2023-08-16 01:21:26.681097,1,1980,2017,1972,5993,5946,6050,6002,1974,1997,1989,,,,,,,,3089,3083,9,0,1044,0,255
2023-08-16 01:21:26.681097,2,1962,2010,1969,5990,5897,6042,5979,1967,1999,1983,1968,,,,,,,3108,3109,9,0,1044,0,255
2023-08-16 01:21:31.733330,1,1980,2017,1974,5996,5944,6054,6001,1973,1999,1992,,,,,,,,3082,3083,9,0,1044,0,255
2023-08-16 01:21:31.733330,2,1962,2007,1968,5989,5896,6038,5974,1965,1997,1984,1967,,,,,,,3110,3105,9,0,1044,0,255
2023-08-16 01:21:36.779497,1,1981,2017,1972,5997,5947,6056,6002,1973,1999,1991,,,,,,,,3081,3080,9,0,1044,0,255
2023-08-16 01:21:36.779497,2,1960,2008,1969,5987,5893,6043,5977,1963,1997,1982,1967,,,,,,,3095,3108,9,0,1044,0,255
2023-08-16 01:21:41.832760,1,1984,2016,1973,6000,5945,6049,6004,1975,1999,1990,,,,,,,,3085,3086,9,0,1044,0,255
2023-08-16 01:21:41.832760,2,1962,2010,1971,5988,5895,6042,5975,1967,2001,1984,1970,,,,,,,3105,3108,9,0,1044,0,255
2023-08-16 01:21:46.881220,1,1978,2016,1973,5998,5945,6055,6001,1975,1998,1993,,,,,,,,3086,3082,9,0,1044,0,255
2023-08-16 01:21:46.881220,2,1961,2008,1967,5988,5897,6044,5974,1964,2001,1983,1965,,,,,,,3109,3110,9,0,1044,0,255
2023-08-16 01:21:51.932344,1,1979,2017,1971,5997,5944,6054,6003,1976,2000,1991,,,,,,,,3070,3083,9,0,1044,0,255
2023-08-16 01:21:51.932344,2,1962,2008,1970,5987,5896,6040,5975,1969,1999,1984,1964,,,,,,,3096,3107,10,0,1044,0,255
2023-08-16 01:21:56.979032,1,1977,2016,1972,6001,5943,6057,6003,1973,1995,1989,,,,,,,,3086,3078,8,0,1044,0,255
2023-08-16 01:21:56.979032,2,1961,2008,1971,5991,5895,6037,5975,1967,2000,1985,1967,,,,,,,3099,3105,9,0,1044,0,255
2023-08-16 01:22:02.026438,1,1980,2016,1973,5998,5945,6058,5997,1972,1999,1993,,,,,,,,3079,3083,9,0,1044,0,255
2023-08-16 01:22:02.026438,2,1963,2010,1971,5984,5892,6040,5972,1966,1998,1987,1967,,,,,,,3109,3109,9,0,1044,0,255
2023-08-16 01:22:07.085834,1,1977,2016,1975,5997,5943,6054,5996,1973,1997,1991,,,,,,,,3086,3086,9,0,1044,0,255
2023-08-16 01:22:07.085834,2,1961,2009,1969,5985,5892,6044,5974,1965,2000,1982,1967,,,,,,,3103,3110,7,0,1044,0,255
2023-08-16 01:22:12.134113,1,1979,2017,1974,5996,5945,6052,6003,1973,2000,1993,,,,,,,,3089,3081,9,0,1044,0,255
2023-08-16 01:22:12.134113,2,1961,2010,1970,5985,5890,6042,5972,1964,2000,1984,1965,,,,,,,3093,3105,9,0,1044,0,255
2023-08-16 01:22:17.186512,1,1979,2015,1973,6003,5944,6049,6004,1972,1998,1993,,,,,,,,3093,3082,10,0,1044,0,255
2023-08-16 01:22:17.186512,2,1961,2009,1968,5983,5888,6040,5977,1967,1999,1984,1968,,,,,,,3094,3107,9,0,1044,0,255
2023-08-16 01:22:22.267349,1,1980,2016,1974,5998,5947,6052,6001,1972,1996,1989,,,,,,,,3091,3078,9,0,1044,0,255
2023-08-16 01:22:22.267349,2,1971,2009,1971,5987,5895,6037,5974,1969,1999,1985,1967,,,,,,,3110,3107,9,0,1044,0,255
2023-08-16 01:22:27.316567,1,1981,2016,1972,5993,5941,6055,6004,1977,1999,1991,,,,,,,,3078,3083,9,0,1044,0,255
2023-08-16 01:22:27.316567,2,1961,2009,1970,5982,5892,6037,5972,1968,1997,1983,1965,,,,,,,3112,3111,9,0,1044,0,255
2023-08-16 01:22:32.364953,1,1981,2014,1972,5993,5943,6053,6001,1973,1996,1993,,,,,,,,3095,3086,10,0,1044,0,255
2023-08-16 01:22:32.364953,2,1968,2009,1971,5982,5894,6039,5973,1967,1998,1989,1966,,,,,,,3120,3107,9,0,1044,0,255
2023-08-16 01:22:37.413059,1,1979,2014,1973,5998,5942,6050,6001,1972,1996,1992,,,,,,,,3071,3081,9,0,1044,0,255
2023-08-16 01:22:37.413059,2,1961,2009,1969,5982,5893,6040,5971,1964,1995,1985,1967,,,,,,,3116,3108,9,0,1044,0,255
2023-08-16 01:22:42.461993,1,1978,2016,1974,6001,5942,6052,6002,1973,1995,1991,,,,,,,,3087,3083,9,0,1044,0,255
2023-08-16 01:22:42.461993,2,1962,2007,1969,5987,5893,6037,5975,1964,1998,1983,1968,,,,,,,3115,3110,9,0,1044,0,255
2023-08-16 01:22:47.510366,1,1978,2017,1972,5993,5945,6055,6000,1975,1997,1995,,,,,,,,3079,3083,9,0,1044,0,255
2023-08-16 01:22:47.510366,2,1961,2009,1970,5984,5891,6038,5973,1967,2002,1985,1967,,,,,,,3106,3107,10,0,1044,0,255
2023-08-16 01:22:52.557580,1,1979,2015,1971,5996,5946,6050,6005,1975,1997,1991,,,,,,,,3077,3083,9,0,1044,0,255
2023-08-16 01:22:52.557580,2,1962,2009,1970,5985,5896,6037,5978,1963,2000,1984,1968,,,,,,,3107,3111,9,0,1044,0,255
2023-08-16 01:22:57.605808,1,1975,2017,1971,5994,5944,6048,6002,1973,1997,1991,,,,,,,,3082,3088,8,0,1044,0,255
2023-08-16 01:22:57.605808,2,1960,2009,1969,5987,5890,6036,5973,1965,1999,1984,1968,,,,,,,3130,3109,8,0,1044,0,255
2023-08-16 01:23:02.654058,1,1979,2014,1973,5994,5942,6048,6001,1976,1997,1989,,,,,,,,3091,3088,9,0,1044,0,255
2023-08-16 01:23:02.654058,2,1962,2009,1968,5986,5893,6040,5973,1966,2000,1984,1967,,,,,,,3119,3109,9,0,1044,0,255
2023-08-16 01:23:07.701119,1,1979,2013,1973,5995,5945,6049,5996,1976,1997,1992,,,,,,,,3072,3081,9,0,1044,0,255
2023-08-16 01:23:07.701119,2,1961,2008,1969,5983,5892,6038,5975,1966,1996,1983,1969,,,,,,,3101,3110,9,0,1044,0,255
2023-08-16 01:23:12.750746,1,1978,2016,1971,5994,5943,6051,6003,1975,1998,1992,,,,,,,,3066,3086,9,0,1044,0,255
2023-08-16 01:23:12.750746,2,1962,2010,1972,5988,5896,6040,5973,1968,1999,1987,1969,,,,,,,3124,3109,8,0,1044,0,255
2023-08-16 01:23:17.803366,1,1981,2016,1974,5994,5942,6049,6002,1972,1999,1993,,,,,,,,3083,3088,8,0,1044,0,255
2023-08-16 01:23:17.803366,2,1960,2009,1970,5984,5893,6038,5973,1964,2000,1982,1968,,,,,,,3103,3107,9,0,1044,0,255
2023-08-16 01:23:22.865269,1,1980,2015,1972,5994,5943,6047,6002,1971,2000,1992,,,,,,,,3084,3087,8,0,1044,0,255
2023-08-16 01:23:22.865269,2,1962,2008,1971,5984,5895,6035,5974,1965,2001,1984,1971,,,,,,,3113,3106,9,0,1044,0,255
2023-08-16 01:23:27.912356,1,1978,2016,1973,5994,5943,6047,5997,1973,1998,1991,,,,,,,,3089,3084,9,0,1044,0,255
2023-08-16 01:23:27.912356,2,1962,2010,1969,5987,5893,6035,5972,1966,1996,1984,1969,,,,,,,3119,3111,8,0,1044,0,255
2023-08-16 01:23:32.960525,1,1979,2016,1972,5995,5948,6053,6000,1975,1999,1991,,,,,,,,3090,3083,9,0,1044,0,255
2023-08-16 01:23:32.960525,2,1960,2006,1969,5988,5897,6036,5971,1967,1999,1984,1971,,,,,,,3121,3111,9,0,1044,0,255
2023-08-16 01:23:38.005595,1,1977,2014,1973,5993,5942,6051,6002,1976,1998,1991,,,,,,,,3079,3083,8,0,1044,0,255
2023-08-16 01:23:38.005595,2,1963,2008,1969,5982,5896,6039,5970,1965,1999,1985,1968,,,,,,,3111,3109,7,0,1044,0,255
2023-08-16 01:23:43.054533,1,1977,2013,1972,5997,5947,6049,5998,1973,1999,1989,,,,,,,,3094,3085,9,0,1044,0,255
2023-08-16 01:23:43.054533,2,1961,2006,1969,5984,5893,6031,5971,1967,2003,1983,1968,,,,,,,3106,3108,9,0,1044,0,255
2023-08-16 01:23:48.101247,1,1980,2014,1972,5996,5941,6048,5998,1975,1998,1990,,,,,,,,3081,3082,7,0,1044,0,255
2023-08-16 01:23:48.101247,2,1962,2007,1971,5984,5892,6037,5970,1964,1998,1982,1968,,,,,,,3109,3111,9,0,1044,0,255
2023-08-16 01:23:53.155496,1,1979,2015,1973,5997,5942,6050,6001,1972,1999,1995,,,,,,,,3075,3082,9,0,1044,0,255
2023-08-16 01:23:53.155496,2,1960,2009,1970,5987,5895,6032,5970,1965,2000,1983,1969,,,,,,,3126,3109,9,0,1044,0,255
2023-08-16 01:23:58.203231,1,1979,2015,1971,5993,5941,6052,5999,1975,1999,1993,,,,,,,,3075,3082,9,0,1044,0,255
2023-08-16 01:23:58.203231,2,1961,2012,1971,5982,5893,6032,5976,1968,2002,1979,1966,,,,,,,3110,3106,9,0,1044,0,255
2023-08-16 01:24:03.248933,1,1980,2016,1971,5996,5941,6051,6000,1973,1999,1991,,,,,,,,3070,3081,9,0,1044,0,255
2023-08-16 01:24:03.248933,2,1960,2007,1969,5985,5893,6033,5972,1964,2000,1984,1966,,,,,,,3114,3111,8,0,1044,0,255
2023-08-16 01:24:08.297004,1,1979,2016,1973,5995,5939,6047,6002,1975,1996,1990,,,,,,,,3073,3082,8,0,1044,0,255
2023-08-16 01:24:08.297004,2,1960,2008,1967,5983,5890,6038,5973,1964,2000,1984,1966,,,,,,,3095,3109,9,0,1044,0,255
2023-08-16 01:24:13.360763,1,1981,2015,1975,5991,5939,6049,5999,1973,1997,1989,,,,,,,,3091,3085,9,0,1044,0,255
2023-08-16 01:24:13.360763,2,1961,2008,1970,5986,5896,6035,5971,1967,1999,1987,1966,,,,,,,3100,3111,9,0,1044,0,255
2023-08-16 01:24:18.419351,1,1979,2015,1974,5998,5938,6048,5999,1973,1996,1991,,,,,,,,3069,3082,8,0,1044,0,255
2023-08-16 01:24:18.419351,2,1961,2009,1969,5982,5892,6032,5971,1967,2000,1984,1966,,,,,,,3098,3110,9,0,1044,0,255
2023-08-16 01:24:23.480932,1,1978,2015,1972,5997,5940,6046,5998,1973,1996,1994,,,,,,,,3088,3079,9,0,1044,0,255
2023-08-16 01:24:23.480932,2,1961,2007,1970,5982,5892,6035,5975,1968,1999,1983,1967,,,,,,,3119,3107,9,0,1044,0,255
2023-08-16 01:24:28.529860,1,1978,2016,1973,5998,5940,6043,5996,1973,1997,1993,,,,,,,,3081,3086,9,0,1044,0,255
2023-08-16 01:24:28.529860,2,1960,2009,1969,5982,5893,6032,5974,1964,2000,1983,1968,,,,,,,3101,3108,9,0,1044,0,255
2023-08-16 01:24:33.577965,1,1977,2015,1974,5996,5940,6048,6002,1974,1998,1991,,,,,,,,3085,3078,9,0,1044,0,255
2023-08-16 01:24:33.577965,2,1968,2010,1969,5982,5891,6034,5969,1964,1997,1983,1968,,,,,,,3103,3107,9,0,1044,0,255
2023-08-16 01:24:38.628672,1,1979,2015,1973,5999,5943,6045,6000,1974,1995,1992,,,,,,,,3089,3080,10,0,1044,0,255
2023-08-16 01:24:38.628672,2,1961,2009,1968,5985,5892,6032,5970,1967,1998,1983,1967,,,,,,,3120,3111,9,0,1044,0,255
2023-08-16 01:24:43.674603,1,1979,2018,1973,5998,5941,6050,5999,1974,1995,1993,,,,,,,,3079,3082,9,0,1044,0,255
2023-08-16 01:24:43.674603,2,1959,2008,1971,5986,5891,6034,5972,1963,2000,1985,1969,,,,,,,3101,3111,9,0,1044,0,255
2023-08-16 01:24:48.721984,1,1979,2015,1972,5998,5941,6049,6003,1975,1997,1991,,,,,,,,3084,3081,9,0,1044,0,255
2023-08-16 01:24:48.721984,2,1960,2008,1970,5985,5893,6034,5968,1965,1998,1984,1966,,,,,,,3107,3108,9,0,1044,0,255
2023-08-16 01:24:53.767219,1,1980,2015,1975,5996,5945,6051,6000,1973,1996,1992,,,,,,,,3097,3081,8,0,1044,0,255
2023-08-16 01:24:53.767219,2,1961,2010,1969,5985,5894,6034,5970,1970,1997,1983,1966,,,,,,,3109,3106,9,0,1044,0,255
2023-08-16 01:24:58.817828,1,1980,2016,1972,5998,5943,6046,5998,1975,1997,1992,,,,,,,,3080,3079,9,0,1044,0,255
2023-08-16 01:24:58.817828,2,1961,2011,1966,5984,5891,6033,5970,1968,2002,1985,1965,,,,,,,3109,3109,9,0,1044,0,255
2023-08-16 01:25:03.877514,1,1979,2014,1974,5995,5944,6049,5997,1973,1998,1990,,,,,,,,3075,3083,9,0,1044,0,255
2023-08-16 01:25:03.877514,2,1961,2009,1969,5986,5891,6033,5972,1966,1999,1983,1967,,,,,,,3118,3113,9,0,1044,0,255
2023-08-16 01:25:08.925369,1,1979,2017,1971,5997,5946,6051,5999,1973,1996,1995,,,,,,,,3088,3082,10,0,1044,0,255
2023-08-16 01:25:08.925369,2,1962,2008,1970,5987,5893,6033,5973,1965,1994,1984,1968,,,,,,,3099,3108,9,0,1044,0,255
2023-08-16 01:25:13.977363,1,1977,2015,1973,5995,5946,6046,6001,1975,1998,1989,,,,,,,,3071,3083,9,0,1044,0,255
2023-08-16 01:25:13.977363,2,1962,2011,1970,5989,5892,6040,5972,1964,1994,1984,1965,,,,,,,3108,3106,10,0,1044,0,255
2023-08-16 01:25:19.030118,1,1980,2014,1974,5998,5946,6048,6004,1973,1998,1990,,,,,,,,3086,3081,9,0,1044,0,255
2023-08-16 01:25:19.030118,2,1962,2010,1969,5982,5891,6034,5972,1965,1995,1986,1966,,,,,,,3102,3111,9,0,1044,0,255
2023-08-16 01:25:24.080190,1,1979,2018,1972,5994,5946,6049,6001,1973,2000,1992,,,,,,,,3080,3082,9,0,1044,0,255
2023-08-16 01:25:24.080190,2,1962,2008,1970,5987,5892,6039,5974,1964,2000,1984,1968,,,,,,,3103,3109,10,0,1044,0,255
2023-08-16 01:25:29.131354,1,1977,2016,1973,6002,5945,6050,6000,1973,1995,1992,,,,,,,,3096,3082,8,0,1044,0,255
